Ax_RS,Ay_RS,Az_RS,Gx_RS,Gy_RS,Gz_RS,Ax_RA,Ay_RA,Az_RA,Gx_RA,Gy_RA,Gz_RA,Ax_RT,Ay_RT,Az_RT,Gx_RT,Gy_RT,Gz_RT,Ax_LT,Ay_LT,Az_LT,Gx_LT,Gy_LT,Gz_LT,Ax_LA,Ay_LA,Az_LA,Gx_LA,Gy_LA,Gz_LA,Ax_LS,Ay_LS,Az_LS,Gx_LS,Gy_LS,Gz_LS
0.04,-0.27,1.02,-3.55,-24.11,20.79,0.07,0.27,0.87,1.32,11.42,-33.22,0.07,-0.08,0.79,16.39,23.08,-19.75,-0.10,-0.09,1.01,-7.59,-22.85,-16.92,-0.10,0.16,1.14,-24.26,-31.99,43.37,-0.06,0.00,1.09,-23.56,-11.95,47.34
0.04,-0.27,1.01,-1.89,-23.36,20.20,0.06,0.25,0.87,1.47,11.47,-33.09,0.05,-0.06,0.81,13.19,21.68,-21.36,-0.11,-0.11,1.02,-7.55,-25.29,-18.21,-0.09,0.15,1.12,-22.40,-31.79,44.99,-0.05,0.00,1.10,-20.65,-12.58,48.53
0.07,-0.26,1.01,-1.04,-23.37,20.37,0.07,0.24,0.88,1.91,11.25,-33.05,0.08,-0.02,0.85,10.48,19.21,-21.36,-0.09,-0.13,1.05,-7.21,-27.41,-19.71,-0.09,0.16,1.11,-20.87,-32.09,46.81,-0.04,0.01,1.10,-18.61,-12.63,49.88
0.07,-0.25,1.00,-0.58,-23.82,20.77,0.06,0.24,0.88,1.90,11.34,-33.27,0.06,0.03,0.89,8.08,14.70,-21.09,-0.09,-0.16,1.06,-6.20,-29.48,-21.24,-0.09,0.16,1.11,-19.63,-32.34,48.16,-0.04,0.01,1.11,-16.76,-12.42,51.44
0.07,-0.24,0.98,-1.76,-24.45,21.26,0.05,0.23,0.90,1.05,11.31,-33.58,0.05,0.07,0.92,5.00,10.88,-20.41,-0.08,-0.18,1.06,-5.09,-31.32,-22.29,-0.09,0.17,1.10,-18.31,-32.32,50.08,-0.04,0.01,1.11,-15.44,-11.69,52.92
0.07,-0.25,0.97,-3.16,-24.88,21.71,0.05,0.24,0.89,-0.09,12.02,-33.71,0.05,0.10,0.95,1.76,8.62,-19.31,-0.08,-0.19,1.08,-3.57,-32.69,-23.63,-0.09,0.17,1.10,-17.27,-32.56,51.77,-0.03,0.00,1.11,-15.31,-10.85,53.99
0.05,-0.24,0.98,-4.24,-25.08,21.89,0.04,0.24,0.90,-1.37,12.73,-34.07,0.05,0.13,0.98,-0.97,8.24,-18.48,-0.08,-0.21,1.08,-1.60,-34.11,-25.04,-0.09,0.18,1.10,-16.76,-32.39,53.48,-0.03,0.01,1.10,-14.95,-10.10,55.36
0.04,-0.24,0.99,-5.30,-25.42,22.11,0.03,0.24,0.92,-1.83,13.47,-34.05,0.04,0.13,1.00,-2.99,9.18,-18.56,-0.07,-0.23,1.10,0.82,-35.34,-26.32,-0.09,0.18,1.10,-16.08,-32.46,55.05,-0.03,0.01,1.10,-14.92,-9.19,57.03
0.01,-0.22,1.01,-6.20,-25.81,22.05,0.01,0.22,0.91,-2.27,13.56,-33.59,0.03,0.12,1.01,-3.44,10.21,-19.01,-0.06,-0.24,1.09,3.06,-36.18,-27.91,-0.09,0.18,1.09,-15.97,-32.70,56.89,-0.03,0.01,1.09,-14.77,-8.80,58.78
0.02,-0.21,1.00,-6.83,-26.07,21.62,0.03,0.21,0.89,-1.81,13.92,-33.13,0.03,0.10,1.03,-3.03,11.88,-19.76,-0.06,-0.26,1.11,5.05,-36.78,-29.76,-0.09,0.19,1.09,-16.23,-33.27,58.79,-0.02,0.01,1.09,-14.80,-8.21,60.67
0.01,-0.20,1.01,-6.50,-25.83,21.11,0.04,0.22,0.89,-1.41,14.27,-32.53,0.02,0.09,1.05,-0.80,13.28,-20.30,-0.04,-0.27,1.11,7.10,-37.06,-31.73,-0.10,0.19,1.08,-16.52,-33.56,60.82,-0.02,-0.01,1.08,-15.04,-7.60,62.59
0.03,-0.19,1.02,-5.72,-25.69,20.85,0.04,0.21,0.88,-0.24,14.26,-31.79,0.02,0.07,1.05,2.35,13.96,-21.31,-0.02,-0.27,1.11,8.43,-37.32,-33.72,-0.10,0.19,1.07,-17.00,-34.15,63.11,-0.03,-0.04,1.07,-15.61,-7.02,64.11
0.03,-0.18,1.03,-4.86,-25.70,20.30,0.05,0.21,0.87,0.37,14.15,-30.87,0.00,0.05,1.04,6.00,13.82,-22.31,-0.01,-0.27,1.12,10.10,-37.15,-35.80,-0.11,0.18,1.05,-17.72,-34.55,65.63,-0.02,-0.06,1.08,-16.80,-6.17,65.98
0.03,-0.17,1.03,-4.20,-25.99,19.63,0.06,0.23,0.87,0.69,13.79,-30.47,0.00,0.03,1.02,9.02,13.78,-23.68,0.01,-0.27,1.11,12.13,-36.87,-37.80,-0.13,0.17,1.04,-18.81,-34.65,68.20,-0.04,-0.09,1.09,-18.04,-5.45,67.82
0.04,-0.17,1.01,-4.21,-26.35,19.21,0.06,0.22,0.88,-0.04,14.05,-29.97,-0.01,0.02,1.02,11.71,13.84,-24.63,0.02,-0.27,1.13,14.58,-37.34,-39.51,-0.14,0.17,1.01,-20.05,-34.75,71.06,-0.05,-0.11,1.10,-19.27,-4.81,69.75
0.03,-0.18,1.01,-4.60,-26.55,18.62,0.05,0.22,0.88,-0.23,14.19,-29.41,0.00,-0.01,1.02,12.69,13.13,-25.08,0.02,-0.26,1.14,16.42,-37.70,-41.50,-0.14,0.17,0.99,-21.21,-34.33,73.99,-0.05,-0.10,1.11,-21.32,-3.69,71.80
0.04,-0.20,1.00,-4.50,-26.62,18.03,0.04,0.21,0.88,-0.34,14.44,-29.37,-0.00,-0.01,1.00,12.11,12.63,-25.14,0.02,-0.26,1.15,18.66,-38.28,-43.26,-0.15,0.20,0.95,-22.46,-33.44,76.89,-0.05,-0.09,1.12,-23.12,-2.24,73.70
0.03,-0.21,1.00,-4.47,-26.40,17.55,0.04,0.22,0.89,-0.32,14.69,-29.08,0.00,-0.01,0.99,10.86,12.28,-24.79,0.01,-0.26,1.15,21.24,-38.79,-44.37,-0.16,0.20,0.94,-24.82,-32.37,80.32,-0.05,-0.08,1.15,-25.46,-0.96,75.69
0.03,-0.21,1.00,-4.23,-26.60,17.16,0.03,0.21,0.89,0.82,14.53,-28.59,0.01,-0.03,0.97,9.30,11.50,-24.40,0.02,-0.24,1.13,26.44,-35.05,-45.31,-0.16,0.20,0.92,-27.38,-30.93,83.15,-0.04,-0.04,1.15,-27.41,-0.59,78.24
0.03,-0.21,0.99,-4.33,-25.73,17.11,0.04,0.21,0.89,0.33,14.63,-28.56,0.01,-0.02,0.97,7.45,10.58,-23.69,0.01,-0.22,1.10,31.60,-32.39,-45.59,-0.17,0.20,0.92,-30.26,-29.72,85.83,-0.05,-0.01,1.13,-30.67,2.44,79.69
0.03,-0.21,1.01,-3.93,-25.40,16.89,0.05,0.21,0.88,0.50,15.95,-28.03,0.01,-0.00,0.98,6.34,10.25,-22.24,-0.01,-0.21,1.08,36.43,-31.69,-45.82,-0.17,0.21,0.91,-32.92,-28.68,88.48,-0.05,0.04,1.14,-32.97,3.17,81.27
0.03,-0.20,1.01,-3.42,-25.07,16.90,0.05,0.21,0.87,0.33,15.85,-27.75,0.01,0.00,0.95,5.53,9.30,-21.85,-0.04,-0.21,1.12,38.24,-34.44,-47.48,-0.17,0.23,0.90,-35.75,-27.64,90.01,-0.04,0.07,1.12,-36.31,5.91,81.77
0.03,-0.19,1.01,-3.38,-24.40,16.69,0.05,0.21,0.87,0.40,16.23,-27.47,0.02,0.01,0.96,4.79,8.61,-21.41,-0.06,-0.21,1.14,37.89,-37.24,-50.12,-0.17,0.23,0.91,-39.42,-27.00,91.79,-0.04,0.11,1.08,-39.02,5.11,82.21
0.04,-0.19,1.04,-3.72,-24.22,16.72,0.05,0.20,0.86,0.64,16.40,-27.30,0.02,0.01,0.94,5.01,8.37,-20.98,-0.12,-0.20,1.19,33.06,-45.70,-52.80,-0.18,0.21,0.91,-42.77,-25.99,94.36,-0.06,0.15,1.08,-41.24,8.51,82.87
0.03,-0.20,1.05,-2.95,-24.08,16.80,0.05,0.19,0.87,1.50,15.65,-27.22,0.03,0.02,0.95,5.12,7.85,-20.86,-0.13,-0.17,1.22,29.94,-46.85,-56.66,-0.17,0.20,0.93,-45.25,-24.98,95.26,-0.06,0.19,1.04,-43.16,7.34,82.47
0.02,-0.20,1.06,-2.79,-24.06,17.21,0.04,0.18,0.85,1.91,15.86,-26.52,0.02,0.03,0.95,6.02,7.56,-20.31,-0.16,-0.16,1.21,25.45,-50.33,-59.59,-0.17,0.18,0.91,-46.12,-24.37,95.22,-0.08,0.23,1.04,-45.92,8.83,82.44
0.03,-0.21,1.07,-2.00,-23.66,17.66,0.05,0.19,0.85,2.41,15.20,-26.57,0.03,0.03,0.95,6.73,7.35,-20.35,-0.16,-0.19,1.21,24.59,-52.33,-61.48,-0.17,0.17,0.91,-44.56,-23.37,95.05,-0.07,0.28,1.02,-47.56,7.56,81.78
0.02,-0.22,1.08,-1.25,-23.24,17.93,0.04,0.18,0.84,4.41,14.29,-25.76,0.03,0.03,0.96,7.82,7.38,-20.22,-0.17,-0.15,1.22,21.98,-51.68,-64.00,-0.15,0.14,0.90,-39.24,-22.60,93.73,-0.08,0.28,0.99,-48.37,5.72,81.00
0.02,-0.25,1.09,0.07,-23.52,18.38,0.04,0.19,0.83,4.68,13.31,-26.05,0.02,0.05,0.96,8.93,7.04,-19.37,-0.16,-0.11,1.19,19.18,-50.84,-66.24,-0.12,0.12,0.91,-31.02,-22.71,92.69,-0.02,0.34,0.94,-51.71,4.11,76.58
0.01,-0.25,1.10,2.08,-22.76,18.77,0.04,0.19,0.83,5.81,13.03,-25.82,0.01,0.04,0.96,10.98,7.03,-18.68,-0.16,-0.11,1.18,18.22,-48.73,-68.22,-0.07,0.14,0.94,-26.21,-23.49,89.35,0.01,0.43,0.94,-49.99,3.69,71.77
0.02,-0.25,1.11,3.05,-22.18,19.44,0.05,0.19,0.81,7.10,12.12,-25.95,0.01,0.08,0.96,12.68,7.08,-17.36,-0.13,-0.02,1.15,14.27,-46.47,-70.44,-0.04,0.14,0.94,-22.97,-22.84,86.61,-0.02,0.38,1.01,-37.31,-0.56,69.07
0.02,-0.25,1.12,4.51,-21.69,19.58,0.04,0.19,0.82,8.78,11.15,-25.50,0.00,0.06,0.95,14.29,6.94,-16.42,-0.12,-0.05,1.12,14.13,-43.74,-71.10,-0.03,0.18,0.96,-23.88,-20.60,84.15,0.02,0.39,0.91,-38.72,-1.58,65.21
0.03,-0.26,1.09,5.47,-20.87,20.39,0.05,0.20,0.82,10.34,10.60,-25.37,0.01,0.06,0.94,15.89,7.14,-15.34,-0.08,-0.04,1.07,15.13,-37.98,-71.21,0.06,0.20,0.95,-26.24,-18.70,83.11,0.08,0.42,0.87,-36.19,0.26,65.80
0.03,-0.24,1.11,6.85,-19.86,20.72,0.06,0.20,0.82,12.36,10.27,-24.87,0.02,0.06,0.92,16.22,7.76,-14.56,-0.10,-0.05,1.05,15.44,-37.31,-68.41,0.10,0.17,0.91,-26.52,-15.99,81.39,0.14,0.42,0.88,-37.63,6.73,63.95
0.01,-0.23,1.13,7.27,-20.30,21.35,0.05,0.19,0.82,13.20,9.44,-24.88,0.02,0.07,0.91,16.73,8.88,-13.76,-0.09,-0.01,1.03,15.27,-34.94,-67.77,0.12,0.20,0.91,-25.44,-13.56,78.77,0.13,0.44,0.86,-37.30,7.46,60.92
0.02,-0.23,1.14,8.08,-19.18,21.45,0.05,0.19,0.81,15.08,8.13,-24.39,0.03,0.07,0.91,17.05,9.50,-13.03,-0.08,0.02,1.01,16.50,-31.01,-67.01,0.16,0.25,0.90,-27.52,-11.59,76.65,0.16,0.46,0.82,-35.15,6.70,58.42
0.00,-0.24,1.14,9.51,-17.43,22.17,0.05,0.17,0.81,16.18,7.26,-24.18,0.03,0.07,0.89,17.36,9.89,-12.79,-0.09,0.06,1.00,15.20,-30.77,-65.08,0.19,0.23,0.88,-30.24,-8.86,72.55,0.22,0.49,0.82,-33.75,8.22,54.30
0.00,-0.23,1.15,11.11,-17.76,22.66,0.04,0.17,0.81,17.40,5.95,-23.98,0.04,0.06,0.88,17.68,10.19,-11.95,-0.06,0.08,0.99,15.36,-28.60,-63.86,0.22,0.15,0.82,-31.29,-5.45,66.76,0.27,0.51,0.82,-32.40,11.49,49.89
-0.01,-0.23,1.13,12.54,-16.27,23.74,0.04,0.16,0.81,18.31,5.67,-23.88,0.04,0.07,0.86,17.57,10.40,-11.47,-0.06,0.12,0.97,13.92,-26.18,-62.33,0.26,-0.01,0.76,-29.79,-0.53,57.12,0.27,0.56,0.84,-32.17,10.27,44.08
-0.00,-0.22,1.16,13.37,-16.68,23.85,0.05,0.17,0.80,19.24,3.91,-23.34,0.05,0.05,0.86,17.15,10.33,-11.02,-0.08,0.13,0.95,10.13,-27.31,-61.15,0.28,-0.12,0.73,-28.37,3.18,46.79,0.27,0.62,0.83,-30.03,14.82,38.75
0.01,-0.23,1.13,13.00,-15.71,24.36,0.05,0.18,0.80,20.34,3.64,-22.88,0.04,0.04,0.86,16.39,10.20,-10.69,-0.07,0.17,0.95,9.21,-19.57,-60.41,0.31,-0.20,0.73,-26.27,6.20,35.60,0.27,0.63,0.80,-26.86,17.17,32.72
0.00,-0.23,1.14,13.69,-15.57,24.47,0.05,0.18,0.81,19.73,3.08,-23.11,0.04,0.04,0.86,15.34,10.03,-10.91,-0.11,0.18,0.93,6.64,-18.32,-58.79,0.31,-0.21,0.80,-26.85,6.54,25.43,0.23,0.63,0.80,-23.51,21.79,26.33
0.00,-0.25,1.16,13.85,-14.66,24.66,0.05,0.17,0.81,19.50,2.47,-23.04,0.04,0.05,0.85,13.41,9.81,-11.03,-0.12,0.15,0.92,8.02,-17.27,-56.15,0.30,-0.26,0.87,-27.85,6.65,16.17,0.22,0.59,0.78,-21.67,21.28,19.27
-0.01,-0.26,1.17,13.97,-13.58,25.00,0.05,0.16,0.81,18.99,1.30,-23.28,0.03,0.04,0.86,13.38,9.58,-10.58,-0.11,0.22,0.94,6.66,-15.14,-55.40,0.31,-0.31,0.90,-23.50,8.26,6.79,0.21,0.52,0.80,-21.54,18.53,11.02
-0.00,-0.26,1.17,13.84,-12.75,25.47,0.04,0.16,0.80,19.61,0.57,-23.21,0.03,0.06,0.87,14.56,9.70,-10.25,-0.11,0.15,0.95,6.17,-12.89,-54.32,0.31,-0.26,0.93,-19.02,10.37,-0.87,0.22,0.47,0.82,-23.24,19.56,0.91
-0.01,-0.25,1.18,13.50,-13.12,25.94,0.04,0.16,0.80,20.98,-1.15,-22.82,0.02,0.06,0.87,15.55,9.73,-9.92,-0.11,0.13,0.98,5.38,-12.40,-53.63,0.32,-0.19,0.95,-17.73,12.76,-8.19,0.20,0.43,0.87,-23.56,16.53,-8.08
-0.02,-0.25,1.19,13.94,-11.40,26.50,0.05,0.20,0.79,21.39,-2.15,-23.05,0.02,0.05,0.86,16.55,9.99,-9.06,-0.07,0.20,1.01,0.82,-12.61,-54.53,0.32,-0.15,0.93,-17.89,15.70,-15.14,0.22,0.43,0.89,-22.06,14.38,-16.11
-0.02,-0.24,1.19,13.56,-10.57,26.52,0.06,0.21,0.78,20.24,-2.11,-22.89,0.03,0.03,0.86,18.88,11.60,-8.52,-0.04,0.02,1.02,3.85,-11.34,-53.74,0.32,-0.17,0.92,-17.98,17.66,-22.51,0.23,0.43,0.91,-20.68,10.47,-23.14
-0.01,-0.24,1.17,12.69,-8.95,25.79,0.06,0.19,0.77,19.31,-3.07,-22.41,0.04,0.03,0.84,18.98,12.01,-7.83,-0.04,0.01,1.05,5.44,-9.80,-51.63,0.32,-0.21,0.93,-17.11,18.48,-29.97,0.26,0.43,0.91,-16.22,8.53,-28.01
0.00,-0.24,1.19,12.59,-8.18,25.31,0.06,0.16,0.79,18.48,-3.61,-22.14,0.04,0.02,0.82,18.90,12.66,-7.86,-0.02,-0.02,1.08,5.08,-9.36,-50.60,0.33,-0.21,0.94,-14.94,19.32,-37.20,0.27,0.43,0.90,-12.11,7.38,-33.15
-0.01,-0.22,1.20,12.27,-7.92,25.18,0.07,0.15,0.79,18.10,-4.40,-21.73,0.03,0.00,0.81,17.66,12.73,-7.40,0.00,-0.06,1.10,7.09,-6.32,-48.99,0.33,-0.21,0.95,-12.80,19.82,-44.43,0.28,0.42,0.91,-9.16,7.03,-39.09
-0.01,-0.20,1.20,11.72,-7.34,25.18,0.06,0.14,0.79,17.87,-4.73,-21.44,0.03,-0.00,0.81,16.55,12.85,-7.38,0.03,-0.08,1.11,9.06,-4.64,-46.90,0.31,-0.22,0.96,-9.85,20.79,-51.46,0.28,0.41,0.91,-7.24,7.09,-45.11
-0.00,-0.18,1.18,12.07,-7.05,25.18,0.06,0.13,0.79,18.34,-5.37,-20.95,0.05,0.01,0.81,17.00,12.26,-7.54,0.03,-0.12,1.11,11.09,-3.24,-45.01,0.31,-0.21,0.96,-7.16,22.11,-58.55,0.28,0.41,0.91,-6.33,6.02,-51.43
-0.00,-0.15,1.18,12.66,-6.47,25.32,0.06,0.14,0.80,18.89,-5.79,-20.40,0.05,0.00,0.82,17.74,11.06,-7.87,0.03,-0.14,1.09,12.95,-0.86,-43.55,0.30,-0.21,0.98,-5.88,23.07,-65.05,0.27,0.41,0.90,-5.77,5.36,-57.19
-0.01,-0.14,1.17,13.38,-5.66,25.40,0.05,0.12,0.80,19.07,-6.28,-19.66,0.04,0.00,0.84,17.78,10.47,-8.69,0.03,-0.16,1.09,16.00,2.77,-42.05,0.28,-0.20,0.99,-4.84,23.94,-71.67,0.27,0.40,0.91,-5.57,4.56,-62.55
-0.01,-0.14,1.14,14.60,-5.63,25.27,0.05,0.12,0.81,19.77,-6.71,-18.71,0.05,-0.00,0.84,16.84,10.41,-9.55,0.04,-0.18,1.06,19.02,5.34,-40.19,0.27,-0.19,0.99,-3.50,24.69,-77.76,0.26,0.38,0.92,-5.21,2.78,-68.31
-0.00,-0.14,1.12,15.24,-5.34,25.05,0.05,0.13,0.81,20.09,-6.70,-18.34,0.04,-0.01,0.86,15.76,10.39,-10.19,0.03,-0.21,1.07,22.60,8.14,-37.70,0.26,-0.18,1.00,-2.31,25.39,-83.57,0.26,0.37,0.92,-3.98,1.95,-73.88
0.00,-0.15,1.11,15.47,-5.46,24.54,0.06,0.13,0.82,20.41,-6.37,-17.87,0.04,-0.01,0.88,14.61,10.30,-10.80,0.03,-0.21,1.07,25.83,9.60,-35.11,0.24,-0.16,1.01,-1.34,25.50,-89.14,0.26,0.36,0.92,-1.98,0.98,-79.34
0.01,-0.16,1.10,14.99,-5.04,23.93,0.05,0.13,0.84,20.17,-5.89,-17.70,0.03,-0.02,0.91,13.51,9.92,-11.33,0.04,-0.22,1.07,28.48,10.88,-32.11,0.22,-0.15,1.02,0.31,25.85,-94.54,0.24,0.35,0.93,0.86,0.15,-84.50
0.01,-0.16,1.10,14.36,-4.82,23.60,0.05,0.14,0.84,19.69,-5.62,-17.59,0.02,-0.03,0.92,13.34,9.62,-11.82,0.04,-0.23,1.09,32.37,12.49,-29.19,0.19,-0.13,1.02,1.61,26.44,-99.99,0.23,0.33,0.93,3.91,-0.91,-89.55
0.01,-0.16,1.10,13.53,-4.68,23.23,0.05,0.13,0.85,19.13,-4.89,-17.40,0.02,-0.03,0.93,12.92,8.75,-11.83,0.01,-0.24,1.11,36.24,13.85,-25.92,0.17,-0.13,1.03,3.10,26.98,-104.75,0.23,0.33,0.94,6.43,-1.66,-94.49
0.01,-0.16,1.09,12.85,-4.42,22.87,0.04,0.12,0.85,18.73,-4.71,-17.53,0.01,-0.03,0.95,13.21,8.37,-11.73,0.02,-0.23,1.12,39.50,14.77,-22.27,0.14,-0.13,1.04,4.59,27.21,-109.72,0.21,0.31,0.95,7.91,-2.46,-98.92
0.01,-0.15,1.07,11.53,-4.11,22.32,0.04,0.12,0.86,17.69,-3.76,-17.46,-0.00,-0.03,0.95,14.02,7.44,-11.78,0.01,-0.21,1.14,42.58,16.06,-19.27,0.12,-0.13,1.05,6.26,27.85,-114.25,0.19,0.30,0.97,9.89,-3.37,-103.14
0.00,-0.14,1.08,9.99,-4.02,21.77,0.03,0.12,0.85,16.84,-2.89,-17.15,-0.01,-0.03,0.94,14.69,6.69,-11.87,0.04,-0.20,1.16,45.37,16.99,-17.44,0.10,-0.12,1.06,8.26,27.93,-118.56,0.18,0.27,0.97,13.47,-4.66,-106.76
-0.00,-0.13,1.09,8.34,-3.93,20.91,0.03,0.12,0.85,15.74,-2.40,-16.97,-0.00,-0.02,0.93,15.54,6.38,-12.27,0.04,-0.21,1.16,49.29,18.36,-15.78,0.07,-0.11,1.07,10.69,28.26,-122.63,0.17,0.26,0.97,16.77,-5.86,-110.47
-0.01,-0.13,1.09,7.08,-3.90,20.35,0.03,0.11,0.86,15.71,-2.01,-16.69,0.00,-0.03,0.93,15.76,6.45,-12.51,0.03,-0.20,1.17,51.79,20.48,-14.07,0.05,-0.10,1.09,13.00,28.21,-125.95,0.16,0.24,0.97,19.85,-6.58,-114.66
-0.01,-0.12,1.10,6.37,-3.76,19.95,0.03,0.11,0.85,15.39,-1.95,-16.47,0.01,-0.03,0.93,15.50,6.28,-12.62,0.05,-0.19,1.17,54.78,21.94,-12.82,0.03,-0.09,1.08,15.83,28.16,-129.57,0.16,0.24,0.99,22.39,-7.52,-118.15
-0.01,-0.10,1.10,5.21,-4.32,19.34,0.04,0.11,0.84,15.30,-1.31,-15.97,0.01,-0.03,0.93,14.93,6.26,-13.26,0.05,-0.18,1.17,57.99,23.01,-11.33,0.02,-0.08,1.09,19.08,28.13,-132.74,0.15,0.23,1.00,25.52,-8.40,-121.93
0.01,-0.10,1.08,4.76,-4.95,18.73,0.04,0.10,0.84,15.60,-1.08,-15.52,0.01,-0.04,0.93,14.10,5.66,-13.62,0.03,-0.18,1.17,60.73,24.45,-10.12,-0.01,-0.08,1.09,22.24,27.77,-135.56,0.13,0.22,1.02,29.12,-9.38,-125.05
0.01,-0.09,1.07,4.67,-4.50,18.08,0.04,0.10,0.86,15.29,-0.73,-15.20,0.02,-0.04,0.93,12.62,5.40,-14.36,0.04,-0.17,1.16,62.33,25.82,-9.24,-0.03,-0.08,1.10,25.75,27.74,-138.54,0.12,0.23,1.02,32.93,-10.28,-127.93
0.00,-0.07,1.08,4.17,-4.66,17.50,0.05,0.10,0.85,14.94,0.04,-14.44,0.02,-0.05,0.92,10.82,4.85,-15.11,0.02,-0.17,1.15,63.05,26.95,-8.38,-0.06,-0.07,1.09,28.73,27.51,-141.24,0.10,0.22,1.03,36.57,-10.95,-130.60
0.00,-0.08,1.08,3.62,-5.40,17.16,0.03,0.09,0.87,14.91,0.63,-13.99,0.02,-0.05,0.92,9.28,4.50,-15.94,0.02,-0.14,1.15,63.13,27.41,-7.82,-0.10,-0.05,1.09,31.85,27.67,-143.84,0.08,0.22,1.02,39.59,-11.71,-133.33
-0.01,-0.09,1.07,3.56,-5.37,17.02,0.03,0.09,0.85,13.91,1.08,-13.75,0.01,-0.05,0.92,8.21,3.87,-16.91,0.01,-0.14,1.14,62.29,27.98,-7.27,-0.12,-0.05,1.09,34.56,27.73,-146.24,0.07,0.21,1.02,42.71,-12.51,-135.94
-0.02,-0.08,1.09,2.05,-6.60,16.44,0.04,0.09,0.84,12.50,1.08,-13.30,0.01,-0.05,0.91,7.57,3.59,-17.25,0.01,-0.13,1.13,60.84,27.64,-6.98,-0.14,-0.05,1.07,36.91,28.25,-148.41,0.05,0.21,1.02,45.40,-13.90,-138.47
-0.02,-0.10,1.10,0.94,-6.51,15.79,0.04,0.09,0.84,10.41,1.66,-13.31,0.01,-0.05,0.91,6.97,3.07,-17.92,-0.00,-0.12,1.12,59.04,27.73,-7.26,-0.16,-0.03,1.06,39.76,28.31,-149.97,0.03,0.20,1.03,47.67,-15.24,-140.85
-0.01,-0.12,1.13,0.84,-6.43,15.25,0.04,0.10,0.82,10.06,2.02,-13.01,0.01,-0.05,0.91,7.06,3.01,-18.44,-0.01,-0.10,1.11,56.71,27.66,-7.54,-0.18,-0.01,1.04,42.50,29.20,-152.02,0.02,0.20,1.02,49.40,-16.10,-143.23
-0.01,-0.13,1.14,-0.17,-6.34,14.77,0.03,0.10,0.84,9.25,2.43,-12.67,0.02,-0.05,0.91,7.70,2.70,-18.53,-0.02,-0.10,1.12,53.60,26.05,-8.61,-0.20,-0.01,1.05,43.56,27.34,-153.19,0.01,0.19,1.04,51.22,-17.31,-144.98
-0.01,-0.15,1.10,-1.34,-5.95,14.51,0.05,0.10,0.82,7.52,2.47,-12.99,0.01,-0.05,0.90,8.53,1.97,-18.98,-0.01,-0.09,1.12,51.25,26.12,-10.01,-0.21,0.03,1.06,44.78,28.34,-155.13,0.00,0.20,1.03,52.63,-17.14,-146.65
-0.00,-0.15,1.16,-1.98,-6.11,13.82,0.05,0.09,0.82,7.08,1.61,-12.92,0.01,-0.04,0.90,9.14,1.72,-18.76,-0.03,-0.09,1.14,47.56,23.15,-10.81,-0.23,0.06,1.03,46.40,29.06,-156.34,0.00,0.19,1.04,53.84,-18.42,-147.87
-0.01,-0.16,1.15,-3.05,-5.19,13.94,0.04,0.09,0.82,6.80,1.50,-12.97,0.02,-0.03,0.89,9.95,1.06,-18.64,-0.03,-0.08,1.13,44.76,21.84,-11.60,-0.24,0.08,1.04,47.41,29.39,-157.14,-0.00,0.19,1.04,55.27,-19.01,-148.60
-0.01,-0.16,1.12,-3.45,-4.37,13.92,0.04,0.11,0.83,6.14,0.92,-13.08,0.02,-0.02,0.89,10.95,1.27,-18.61,-0.02,-0.07,1.14,41.74,20.97,-12.60,-0.26,0.11,1.02,47.89,29.42,-157.81,-0.01,0.18,1.04,56.02,-19.27,-149.35
-0.02,-0.17,1.13,-4.23,-4.24,14.25,0.04,0.11,0.82,3.10,0.36,-13.71,0.03,-0.01,0.88,11.66,1.52,-18.67,-0.01,-0.07,1.14,39.46,20.42,-13.53,-0.28,0.12,1.03,48.35,29.19,-157.85,-0.01,0.18,1.04,56.65,-19.82,-149.66
-0.02,-0.17,1.18,-3.50,-7.56,14.30,0.03,0.09,0.80,2.45,-0.97,-13.60,0.03,-0.01,0.88,11.29,2.53,-18.36,-0.01,-0.08,1.17,36.99,20.31,-14.47,-0.28,0.13,1.04,47.58,28.63,-157.63,-0.03,0.18,1.04,56.64,-20.18,-150.10
-0.02,-0.18,1.14,-1.41,-7.47,14.61,0.04,0.08,0.81,1.80,-1.70,-13.81,0.01,-0.01,0.89,10.36,3.06,-17.92,-0.01,-0.08,1.18,34.47,19.71,-15.05,-0.29,0.14,1.03,46.03,28.46,-157.46,-0.04,0.19,1.02,55.63,-19.79,-150.61
-0.01,-0.16,1.12,-1.23,-6.33,14.58,0.04,0.09,0.83,2.28,-2.07,-13.79,0.01,-0.00,0.90,9.21,3.37,-17.82,-0.01,-0.10,1.18,32.78,18.48,-14.50,-0.30,0.16,1.03,44.21,28.24,-157.05,-0.04,0.21,1.03,54.04,-19.30,-150.51
0.01,-0.15,1.11,-2.04,-5.56,15.02,0.03,0.07,0.83,2.12,-2.02,-14.06,0.01,0.01,0.90,9.69,2.92,-17.46,-0.01,-0.12,1.18,31.32,16.74,-14.24,-0.30,0.17,1.04,41.08,28.59,-157.05,-0.05,0.23,1.02,50.14,-18.67,-150.34
-0.00,-0.16,1.13,-1.90,-5.77,15.63,0.04,0.07,0.84,2.95,-2.44,-14.02,0.02,0.02,0.91,10.11,2.35,-17.24,-0.01,-0.11,1.17,28.69,14.89,-13.19,-0.30,0.19,1.04,37.92,28.57,-156.30,-0.05,0.22,1.02,47.97,-19.44,-150.11
